task: 4461,1936 | cost: 47.277850502723595
task: 4398,4981,2729,87,3713,3531,3328,685,1342,4376,3504 | cost: 1362.1922099991934
task: 4363,5078,2596,5063,455,2902,3514 | cost: 666.7408585017256
task: 3715,3474,1775,1990,2581,5088,3012,2301,2884,921 | cost: 1593.750652496965
task: 745,4521,3866,5122,1195,1420,3740,3831,1519,722,2349,4863,4656,2781,4463 | cost: 1546.578898502048
task: 2844 | cost: 4.8582034978608135
task: 4848,3563,1321,3952 | cost: 1203.2156020031834
task: 3458,4726,1116,1864,3253,2427,1007,757,1972,3252,3080,2386,3350 | cost: 771.7291145017953
task: 1476,3019 | cost: 354.9596239972743
task: 4430,1191,4958,598,189,4413,4270,2824 | cost: 3099.4134440006746
task: 942,3649,553,5100,3601,1764,4678,27,3174,3715,3106 | cost: 3252.8359640018607
task: 27,4662,3426,5115,2465,3330,1179,3771,3852,3115,1833,3323,992,5035 | cost: 3385.8593279983324
task: 2079,3504,3381,1875,4172,4348,3581,2749,3639,1945,46,957,1490,1498,3975 | cost: 1806.4950320040225
task: 3586,2312 | cost: 186.66182850211044
task: 1215 | cost: 55.538417498610215
task: 3436,2118,3387,4023,4603,2429,2813,4085,4348,2249,4930 | cost: 797.3252334995777
task: 2824,716,3342 | cost: 1214.2221614994924
task: 3702,2675,1582,3802,472,4413,3779,5038,3531,2787,3869 | cost: 595.7793685010984
task: 1246,4500,4653,4265,2954 | cost: 97.52587600087281
task: 398,4546 | cost: 501.2688220012933
task: 4876,2672,4959,3147,1323,1731 | cost: 520.0425919974805
task: 2530 | cost: 106.37955250422237
task: 4791,5112,964,2737,3898,721,3924 | cost: 575.5834705014422
task: 3121,1179,5040,3573,3839,2717,4850,1887,2387 | cost: 513.7354939979559
task: 3600,4561,143 | cost: 443.67449399942416
task: 3644,3714,1867,4291,1433,2955,2800,4437,3040,3606,4029,3727 | cost: 2027.8356650014757
task: 2704 | cost: 12.117916994611733
task: 3168,330 | cost: 43.60682900005486
task: 5088,4298,4588,2396,2593,342 | cost: 645.722241501062
task: 2756,741,2019,3678,1894,3977,4482,3598,2358,4487,1831,4550 | cost: 808.6600829992676
task: 3174,4374,3250,3627,2270,4779,4995,4136,4321,1923,2817,669,4820,1908,1632 | cost: 1237.5388860018575
task: 1367,4926,898,4445,653,4915 | cost: 902.4708354991162
task: 4061,4458,757,4700,4158,2724,3248,4279,3266,2202,3466,4330,3684 | cost: 1336.8903039990983
task: 3908,4078,1434,2190,668,3734,785,2290,2429,3628,1614,5037,2156,70 | cost: 2158.3575020013086
task: 1635,596,4560,5091,1165,4700,4141,4299,204 | cost: 656.872667499556
task: 4549,3954,2355,2776,3730 | cost: 919.800251002016
task: 1214,4616,680,1537,1322,3445,4880,4154,2773 | cost: 1010.9826654988865
task: 893,3383,4893 | cost: 206.0980029964412
task: 4324,2347,4321,2105,4520,967 | cost: 2218.1503449974116
task: 541,4465,2244,1695,2403,3724,3878 | cost: 1640.0167319989123
task: 3630,3237,4067,4944,230,1045,5049 | cost: 1742.746347499633
task: 2891,3320,2763,3865,731,1533,3191,3241,2539 | cost: 1635.2977864989953
task: 1689,3159,1345,3577,3998,3484,2603,4213,3249,4868 | cost: 919.9059870006749
task: 677,5031,3835,2277,2894,1952,3418,2962,550,551,3278,4960 | cost: 752.995816495968
task: 2740,2080,1911 | cost: 71.86338100291323
task: 2111,4231,4966 | cost: 635.8166075006011
task: 1923,4855,2697,751,2024,682,2284,2311,4694 | cost: 1023.940829501953
task: 2583,4330,659,894,4212,2450,2385,4022,2669,4419,2488 | cost: 3586.305593496945
task: 2566,3420,3350,3032,5042,578,3141,2421,2014,4673,660,34,1243,910,2375 | cost: 2527.5297929983935
task: 1791,2670,486,3020,3127,4915,2749,594,4001,4573,1023 | cost: 723.4409204975236
task: 2319,2810,3956,2575,4588,5120,179,1297,3626,2715,3508,3478,4839,1966 | cost: 1987.4757974976092
task: 4866,1421,385,4771 | cost: 143.88012700146646
task: 2232,2897,2015,2257 | cost: 1168.2111515001452
task: 4232,2120 | cost: 129.37577900083852
task: 4775,537,1429,1195,3736,2744,3849,4234,3635,763,1916 | cost: 581.736299496697
task: 1504,2531,1101,2644,4582,3856 | cost: 435.09206049566274
task: 4777 | cost: 1.2993349992029835
task: 2617,4730,1229,5021 | cost: 286.0517154986155
task: 4674,367,1060 | cost: 918.0475345019659
task: 2666,1937,2428,1230 | cost: 524.0077185007976
task: 4955,1332 | cost: 124.6908604989585
task: 3309,3031,3346 | cost: 45.48242700184346
task: 2849,4579,3116,1164,4230 | cost: 517.4936514958972
task: 1403,1202 | cost: 307.5965179996274
task: 4436,2941,1501,4085,1821 | cost: 134.03645949802012
task: 4407,2151,3615,3802,4800,4233,4160,3894,1452,4225,1597,4673,4294 | cost: 911.2696560005134
task: 4840 | cost: 2.225902997452067
task: 4146,2521,3177,3705,3609,3920,749,3606,3529,2243,2317 | cost: 2555.460633000621
task: 2812 | cost: 14.594297997973626
task: 920,3110,3788,2782 | cost: 872.4841554976592
task: 2253,2387,4735,548,2872,3797,2276,1795 | cost: 672.7691309970396
task: 4280,204,511,3227,2144,1523,1852,1391 | cost: 486.0446594975656
task: 4622 | cost: 65.42154650378507
task: 3695,2223,1122,2900,3581 | cost: 1084.3458525014285
task: 232,3192 | cost: 418.34669850140926
task: 4215 | cost: 85.0874509960704
task: 963 | cost: 6.763814002624713
task: 3510,994,1992,195,4901,3078,2243,4274,1409 | cost: 1701.3500239991117
task: 4191,784,2695,4157,5121,3723,4381,1825 | cost: 372.06430599690066
task: 2764,2308,4517,3823,1794,4853,1776,4501 | cost: 694.0386505011702
task: 4112,3180 | cost: 580.5344679974951
task: 2769,1025,3434,4809,4170,2366,3475,578,1733,2612,2943,2340,4233 | cost: 4087.6058419999026
task: 1577,4812 | cost: 601.0369590003393
task: 3592,2935,4760,3424,2915,4682,1993,2220,1253,3667,4323,1809,4194,3388,4878 | cost: 968.3151130011538
task: 3109,2922,3405,2906,2696,906 | cost: 470.9526545011613
task: 1509,487,4209 | cost: 47.701609997602645
task: 2469,2294,4228,1604,2276,4672,2946,3589,3145,3867,1114,2995 | cost: 643.8871204991301
task: 5008,3248,1506,4757,4503,2008,4714,4691,1970,1487,194,4412 | cost: 987.5140990006912
task: 4418,3912,4484,2999,4990,935,3310,3755,5005,474,1451,2757,2591,3875,1865 | cost: 3541.052608496102
task: 3163,3253,4772,4334,1921,1372,787 | cost: 91.92440900369547
task: 2929 | cost: 7.572707501822151
task: 2659,4048,3606,1606 | cost: 793.1795419972332
task: 2195,3504,3701,872,4333,4780,3700,1077 | cost: 3501.483920499595
task: 4565,3262,3496,4071,2922,2906,2286,2045,2150,4342 | cost: 2418.432456001028
task: 2774,5038,4345,2270 | cost: 329.6270770006231
task: 3503,1745,3093,5088,3844,3903,636 | cost: 650.2743840028415
task: 2508,3268,4682,5121,1509,3178,2956,903 | cost: 1492.7046339980734
task: 1780,4351 | cost: 234.03756350307958
task: 1872,4565,1577,4676,4702,243 | cost: 1533.4648819989525
task: 1976,1232,3808,3512 | cost: 606.02036149794
task: 3999,2873 | cost: 471.73554949768004
task: 1780,4697,311,1522,2271,5116,3901,3740 | cost: 917.7373820020875
task: 519,2541,2767,5091,1086,1891,631,739,1047,3696,2111 | cost: 875.544690497918
task: 3426,3076,4151,4536,3236,2706,3893,1834,4749,5071,2105,4458 | cost: 1096.860862497124
task: 199,426,2678,5004,3808,4137,4530 | cost: 469.06235300411936
task: 2796,2058,1828,4593,1406,4810,3838,2545,5128,1570 | cost: 1321.2456639994343
task: 1544,4891,1329,2680,3879,2865,3501,2912,4198 | cost: 1939.9514594988432
task: 43,4939,3151,1551,2423,5072,2505,150,2350 | cost: 2916.73333700237
task: 4112,4798,2480,2716,2383,1194,4273,1491 | cost: 729.8302860035619
task: 5113,30 | cost: 700.0615630022367
task: 2598,1902,4405,1101,4018,4626,4813,4667,4723,1119,4636,513,3296,2293,733 | cost: 1251.3021834965912
task: 4973,2716,2556,3679,647,3159,575,4011,4294,4456,642,4291 | cost: 1292.8178155016212
task: 654,3689,4130,4300,1853,4836,4863,1872,3448,4268,390 | cost: 1553.6357005039463
task: 4843,168,4915,5106,4204,3709,4025,543,4740,3939,2854,5091,3635,4914,2364 | cost: 1412.9448035018868
task: 715,2960,4270,2042,3792,2476,3814,4638,1956,4512 | cost: 501.5075244991749
task: 371,4595 | cost: 54.67461199805257
task: 4344,2765,889,4596,206,2337 | cost: 1114.8626700014574
task: 341,4189,2497,5109,4567 | cost: 343.3404764982697
task: 4436,862,1937,2416,3042,4423 | cost: 494.5537600033276
task: 897,4380 | cost: 709.7859115056053
task: 930,5032,2254,4641,2364,4484 | cost: 488.08807649766095
task: 2894,2728,1100 | cost: 141.4173534976726
task: 550 | cost: 14.843238499452127
task: 4686,4641,1047,2405,2564,2278,2990,1560,4862,4418,3161 | cost: 1967.3105110014149
task: 3462,1957,2325 | cost: 1027.9206555023848
task: 4605,2880 | cost: 28.505152000434464
task: 2361,2362,1764,2279,4531,904,4493,3457 | cost: 642.1955269979662
task: 3826,2754,3912,1007,2863,1927,1960,1764,4013 | cost: 624.3846034994931
task: 2141,3331,2622,2606,3670,3728,2123,1930,4193,2842 | cost: 1802.2805045002315
task: 593,3522,1166,4101,3404,4033,2142,2950,5018 | cost: 494.62591899646213
task: 4799,4761,3371,3577,3367,4842,660,3651,1089 | cost: 257.30948799900943
task: 2320,4721,2157,2542,3785,4020,2216,2768 | cost: 471.69059600128094
task: 2437,3581,1035,1444,3702,2582,2904 | cost: 1903.275394000957
task: 1746,568,3894,4770,2396,881 | cost: 196.63070349633927
task: 3470,3397,878,2969,678,3919,2522,4989,3945,192,2133,3541,1988,4075 | cost: 2787.6833119989897
task: 4003,2437,4819,2530,3140,3738,4954,667,1134,4833,179,4660,1040 | cost: 2207.5801999963005
task: 4315,4523,4129,1767,2725,3997,1157,4600,2427,5128,3354,593,3242,2507 | cost: 2192.5003265023406
task: 3333,231,1137 | cost: 238.71038100332953
task: 2437,2787,140,3193,3945,3272,4872,4317,3262,2993,4400,855,4141,2375 | cost: 3338.1772889988497
task: 4088,4211 | cost: 13.603440500446595
task: 1454,2913,576,1979,3809,4093,144,2373 | cost: 156.6824239998823
task: 59,3589,2990,1727,2137,2839,2505,4353,2347 | cost: 1920.3586615003587
task: 3851,3972,650,233,3750,4536,2038,4286,3158,1783 | cost: 968.471911000961
task: 3808,1280,4272,3873,2994,3830,2696,5124,3681,3367,3964,876,2610,656 | cost: 2390.0848340017546
task: 3164,1124,1657,68,3061,3850 | cost: 759.1973449998477
task: 4528,3527,4732,3639,3209,4585,3438,2095,2054,3842,1587,3623,1786,2384,4103 | cost: 2166.4059674985765
task: 1521,2884,2646,3282,1506,956,1532,5118,3232,1057 | cost: 809.814002001076
task: 5115 | cost: 5.134571500093443
task: 1551 | cost: 1175.060907498846
task: 645,4158,4590,516,4315,2086,1038,4674,2603,3739,3507,4443,1236 | cost: 2001.4360880049935
task: 4834,3371,3543,4700,900,4754,3303,1964,4637,4585,3455 | cost: 4561.69137949837
task: 3299,2556,3545,3430,2441,2925,3636,4538,3498,5095,1838,3258,982 | cost: 1284.8232684991672
task: 4423,4565,3780,2276,729,4728,594,424,2743,2393,4164,48 | cost: 1086.7671060004795
task: 5111,4864,2400,1705,4752,3391,3109,3775,2580,2962 | cost: 1419.2448994945153
task: 4844,2869,2199,1874,3093 | cost: 808.8659155000641
task: 172,1797 | cost: 130.90781749633607
task: 2184,2621,1016,1210,4592 | cost: 940.518029496161
task: 1625,4875,4557,4900,2792,675,1847,3577,2355,2680,2774,4240 | cost: 1333.7985534999461
task: 4192,4929,557,3020,3368,209,2655 | cost: 322.49090500044986
task: 722,1359 | cost: 150.15977999792085
task: 4849,4396,4870,4053,2199,1231,3931,3835,4216 | cost: 243.55401149659883
task: 3505,3257,5080,2584,2572,4732,3731,3229,877,2990,4034,2467 | cost: 3608.034653501818
task: 518,3343,3832,2776,3052,4158,1224,3587,4363,3118,4168,4427,3699 | cost: 574.2820149971521
task: 4597,3617,2365,4096,2937,2253,1538,4727,841,1245 | cost: 330.96613000088837
task: 42,942 | cost: 1559.804961500049
task: 5001,634,1598,1597,4220,2040,2274,535,2253,2248,3346,4888,3179,4731 | cost: 997.3488135001389
task: 3721,656,939,4898,3274,2286,3576,3905,2814,751,2708,1611 | cost: 1106.908369998564
task: 2989,4832,2403,4902,3976,3296 | cost: 902.1938645018963
task: 4789,4360,1812,3245 | cost: 755.41718450404
task: 3096,4450,1835,2801,729,1487,5103,3637,2325,1167,4748,556,2291,4760,4528 | cost: 2384.36017049753
task: 348,4205,2225,2969,4308,2767 | cost: 218.05683450293145
task: 3638,272,1893,1838,3358,3393,4091 | cost: 748.8135315034015
task: 3565,3084,2325,2722,1634,4656,4766,1496,3834,4687,1863,4778,3153 | cost: 1002.2829484987597
task: 3764,3275,2805,2719,3018,4699,3774,3198,3793,2367,4256 | cost: 649.5103964989539
task: 4691,621,4775,4706,2362,1902,4120,3509,1442,3080,5058,4579,4272,4997,1405 | cost: 1184.346967998863
task: 4873,4347,4223,4828,4293,2695,4502,1148,2364,1350 | cost: 800.0700654993125
task: 289,4291 | cost: 138.34895599939045
task: 5041,4261,4801,2711,4062 | cost: 100.11442550239735
task: 4738,424,3873,4285 | cost: 291.97248150012456
task: 4938,4600,1906,1133,915,2976,4130,1838,2661,3515,71,3361,4754,2880 | cost: 4288.806499498605
task: 4968,4917,1816,1253,1576,5035,2021,4057 | cost: 1795.444472998497
task: 2285,599,4913,1877 | cost: 206.60183300060453
task: 1091,2080,3738,3488,1417,4255 | cost: 661.9942955003353
task: 3577,848,3723 | cost: 133.92940200355952
task: 95,3416 | cost: 36.69262499897741
task: 1259,1182,1919,3226,1064,2255 | cost: 315.9069335015374
task: 863,4025,2815,2849,2176,3076 | cost: 368.39632950068335
task: 1201,105,2262,4425,4650,5026,3606,3973,4253,4669,3969,2255,3938 | cost: 1085.310363501776
task: 2686,4317,2233,836,3212,2097,4248 | cost: 222.9367714971886
task: 3419,3370,1908,4871,734,4754,4251,1725,2001,2636,2112,2791 | cost: 507.6735240036214
task: 3095,2291,4300,3996,929,4488,2017,754,3816,4022,3624,1601,5019 | cost: 2269.268476000434
task: 4452,4124,3857,4316,5002,2693,3251,4112,4958,2418,1809,1001 | cost: 2944.957271003659
task: 1528,4721,1370,2433,4270,3527,1781,5024,4594,1553,5129,4114 | cost: 431.29369399684947
task: 1011,2728,2744,27,3742,3839,2867,2362 | cost: 2448.4895765017427
task: 467,4843,4576,2931,3610,4564,4530,4587,4160,4491 | cost: 512.256811500265
task: 3401,3869,4087,4217,4099,5055,1518 | cost: 99.69899799762061
task: 1237,4349,3385,4649,514,4129,2316,3625,2747,2585,2429 | cost: 824.499239501165
task: 3476,1560,3919,4985,4608,4852,3000 | cost: 370.1036100028432
task: 208,714,3516,3600,2712,3330,1449,4006,3321,2426,4416,3933 | cost: 1530.881827002304
task: 1267,2730,4604,746,3350,5048,4377 | cost: 1304.2788900020241
task: 2448,1813,5059,1777,2710,4804,2769,3446,3563,4101 | cost: 1369.8428320021776
task: 4660,1969,2696,2520,3299,2825,3806 | cost: 789.00405999957
task: 3356,1721,1003,3256,2877,4919,3392,1885,3130,2070,2299,907,2605 | cost: 2232.684924998466
task: 754,670,4955,2033,4373 | cost: 908.1386044999817
task: 1234,1968,4324,4174,3856,4614,4677,954,1037,932,2715,2020,5063 | cost: 2795.454632003384
task: 2761,1619,3959,4095,3215,3577,4263,3984,3480,4198,3112,5104,3289,4541,3724 | cost: 782.838767998328
task: 3281,2554 | cost: 180.61326400129474
task: 5057,2036,1767,4012,3305,2480,565,1980,1000,2152,1813,3935,123,4548 | cost: 1375.6833000006736
task: 2606,1423,1527,3891,4523 | cost: 1651.1717029970896
task: 870,3092,2698,2063,2477 | cost: 977.3919779981952
task: 2634,3958,4954,2224,3216,795 | cost: 540.5789480028034
task: 3253,3816,3848,99,681,1512,4492,3608,4327,1492,3143,5060,3887,922 | cost: 2176.4428245005547
task: 2348,4099,1234,2356,2391,2301,1228,185,2066 | cost: 281.60151799966116
task: 3166,4117,3023,4749,3871 | cost: 672.7790904988069
task: 2966,3080 | cost: 156.5396045007219
task: 5069,668,2147,4019,3612,3762,967,633,3633,2774,2277,4987,1373,4216 | cost: 1040.4498019997845
task: 931,4767,3156,4051,2654,3395 | cost: 1107.757315501658
task: 1469 | cost: 200.97319100386812
task: 4085 | cost: 3.7599710012727883
task: 1878,4526,1312,3099,2566,4156,1450 | cost: 685.2841654981603
task: 1820,3249,4594 | cost: 99.64045699962298
task: 4962,1407,1857,2968,868,2692,3324,3924 | cost: 1520.1296689992887
task: 3073,668,3463 | cost: 694.5400170006906
task: 4043,1590,2729,2337,2764,3795,2127,2228,3017,5027,4869 | cost: 754.7578790035914
task: 1409,2102,1973,2831 | cost: 230.55308800030616
task: 2927,665,3755,2999,1404,3287,3350,1849,4991,821,2806,638,5090,3822 | cost: 1242.7815504961472
task: 3736,1170,2888,2958,4717,3747 | cost: 109.12689449833124
task: 3829,3753,5112,1773,4410,4751,1686,2181 | cost: 685.0186239971663
task: 2553,4542,2398,3265,2890,1826 | cost: 1797.6902140035236
task: 4883,1071,3532,218,649,4737,1541,2579,647,3104,4440 | cost: 1063.506698999845
task: 2658,72,3834,2544,4583,4179,5133,4156,4208,4590,4560,1258,1259,2362 | cost: 2560.1071104974835
task: 1487,2908,5071,3454,2347,2656 | cost: 717.824572500831
task: 2592,1951,957,3389,4876,3554,3977,4902,2185,1622,3642 | cost: 492.9783725019661
task: 1651,4079,3430,2712,2928,1729,3497,3252,4768 | cost: 341.8080445007945
task: 3970,4488,2977,3851,3659,4732,2056,3798,1666 | cost: 576.0132125033124
task: 2505,4469,143,3353,2515,2898,2955,4839,1076,2050,5084,1025,4488,5064,4580 | cost: 1338.5590839970973
task: 4291,4284,2160,2882,4580,669,3993,3576,3057,3737,1415,4788,3343,2824,4505 | cost: 567.3685489964555
task: 1873,4225,2264,71 | cost: 1697.944383999129
task: 5027,214,2902,4971,4417,4229,5055,683,173,3853 | cost: 1242.4562749984034
task: 639,3664,196,3227,4267,2972,4049,1398,3078,3141,3422,2116 | cost: 801.6245470025751
task: 5073,1419,2230,2917,4503,1142 | cost: 1252.9364834990702
task: 4000,4154,4311,4650,1260,2616,4326,5028,3681,2307,2839,4740,4373,537,5076 | cost: 1368.6130275018513
task: 4349,2842,4342,2014,4840,549,2005,2881 | cost: 325.14382649969775
task: 4326,263,2901,4783,4373 | cost: 481.74925549756153
task: 2421,5108,4538 | cost: 1318.1623835007485
task: 3672,1371,2634,1680,4898,666,3155,2651,5111,3369,3154,1741,4989 | cost: 2420.258461501362
task: 4869,1574 | cost: 191.04202699963935
task: 1978,4834,4292,1516 | cost: 442.26093249744736
task: 4315,1937,2759,3737,4486,37,2806,1370,1490,1937,2800,4021,3205,864,4474 | cost: 1322.461250500055
task: 1436,2521,3145,1087,4275,1515,4951,4655,3430 | cost: 211.25551600198378
task: 3428,4323,2705,190,4671,3518,227,4775,3716,1718 | cost: 1145.6365089979954
task: 4013,447,2478,2588,5126 | cost: 1044.0138554986333
task: 5076,4153,808,1610,2454,4908,4748,3396,206,4960,1207,3066 | cost: 953.174484999181
task: 4235,3633,2870,582,4288,1679 | cost: 262.0437250043324
task: 3558,4111,2780,3894,1980,4844,3942,4613,1340 | cost: 1100.901221499953
task: 521,1821,1126,1002,4618,1455,4774,4533,2705,1650,2388 | cost: 651.6861880008946
task: 2760,4225,5128,2173,2776,4969,1821,1818,3233,480,3930,2245 | cost: 1226.282823499787
task: 677,1925,3002,1125,2999,937,4540 | cost: 168.7039794996963
task: 2012,1566,2853,2166,2090,3996 | cost: 788.0036500027927
task: 3231,4871,2281,987,170,822,785,5020 | cost: 491.61687699961476
task: 952,1553,3784,4371,513 | cost: 598.0861614989408
task: 4807,70,4704,3300,4229,1534,1437,3528,2675,3345,4498,672 | cost: 2074.672571001429
task: 3369,4350,2693,735,3096,2567,3574,2943 | cost: 2290.1704685027653
task: 4053,5050,4624,1452,3521,4841,2882,3546,1567,5025,1633,3577,930 | cost: 1013.9015579989064
task: 4799,1742,1194,794,1422,3326,4986,1983,3546,4422,722 | cost: 1444.2372045014054
task: 4297,4964,3264,4196,1617,664,4802,3217,1493,3329,2998,1827 | cost: 1119.281225001032
task: 4686,891,4411,4268,5054,5110,2004 | cost: 1460.045257499587
task: 2082,2428,1600,4861,2911,4432,2888,3060,4985,4723,5047,596,5023,666 | cost: 723.1540250031685
task: 1640,2153,3632,981,2609 | cost: 1054.6197004987334
task: 1471,3123,4010,3983,4366,3360,4442,2824,3909,2745,4333,639,2095,1210 | cost: 1563.8907059983467
task: 1496,1253,3819,4505,931,3742,3029,1193,583,4482,4403 | cost: 852.6992114966561
task: 3463,3813,1923,2339,4298,1881,1839,4902,3604 | cost: 1901.7237395019038
task: 88,3001,2933,1832,3707,2981,4117,3121 | cost: 2347.63458100133
task: 3670,3401,2712,3086,3615,4975,4245,4247,3042,3586,3883 | cost: 660.0012455019169
task: 4463,3953,4628,1491 | cost: 1167.8847199982556
task: 5023,3269,313,2957 | cost: 508.58161200085306
task: 3959,1694,2215,2625 | cost: 271.98111249890644
task: 5024 | cost: 6.789054496039171
task: 2834,2659,4109,3146,2544,3736,854,1749 | cost: 636.2933510026778
task: 5012,4561,3824,2945,2493,4782,3030,3098,4674,3904,1370,2728,4699,5026,2924 | cost: 1840.49533399957
task: 1794,2351,1659,4788,3948,3113,516,3828,2839,3539,2702,1346,3886,4450 | cost: 1368.1564914986666
task: 1263,3714,2282 | cost: 45.782235501974355
task: 1048,3062,1864,5086,4876,671,1707 | cost: 284.3569549986569
task: 5088,3482,2762,5095,4122,4725,3024,3274 | cost: 1524.230170994997
task: 3298 | cost: 16.332703999069054
task: 1111,1532,667,4749 | cost: 63.69418800022686
task: 2586,2556,4652 | cost: 154.28280850028386
task: 1550,3959,4528,3410,4916,4979,3104,2850,3967,4003 | cost: 3569.3297859979793
task: 4805,1018,4402,175,2865 | cost: 851.4673774989205
task: 4069,4153,366,1826,4506,4367,4379,5012 | cost: 884.0965570016124
task: 2561,3952,2524,4437 | cost: 2086.947241503367
task: 2585,3285,3160,3065,4084,4061,3305,3661,4257,3806,1922,864,3820,2067,4709 | cost: 818.8988260008045
task: 3654,4128,932,3063,3044,4506,3360,3604,4925,2611,3273,4151,3929 | cost: 1477.2009339976648
task: 4345 | cost: 169.84592950029764
task: 3021,2362,3887,3561,583,152 | cost: 175.1324714969087
task: 54,5107,674,3773,4402,2699,890,226,5051,2798,5107 | cost: 651.9830054967315
task: 4448,683,1652,2629,880,3056,595,4904,2774,4868,4634,1946,4680 | cost: 1441.490414999862
task: 3086,3044,4199,1451,3654,565,835,4699,3918,3564 | cost: 325.86837300186744
task: 803 | cost: 5.404572500992799
task: 4169,4250,4877 | cost: 103.8955905023613
task: 4078,3019 | cost: 56.83867799962172
task: 518,3562,1492,2893 | cost: 136.95536000159336
task: 2773,4483,3677,3856,2640,5010,4490,4630,118,3202,2568,3186,2843,4151 | cost: 2071.685144001094
task: 2227,1403,4519,4377,5090,76,3795,731,537,4732,3269,2756 | cost: 3593.2733714980714
task: 2750,1530 | cost: 64.6197714995651
task: 2675,1016,2341,4196 | cost: 458.3254724966537
task: 1441,3605,4344,3037,2090,4236,3064,3294,4697,4686,1493,2741,3744 | cost: 890.9797520027496
task: 5090,160,1338,3598,642,1715,4275,5114,4897,4777 | cost: 2107.8258490015287
task: 3932,2841,4063,951,2982,3667 | cost: 320.30438149740803
task: 1658,1947,1047,2558,3581,3385,3531,3119,4221,4835,3144,3276 | cost: 2111.501863499143
task: 2478,1426,1340,4554,4556,4551,3289,3982,147,4325,1707,855,1057 | cost: 640.9801564986992
task: 3119,1516,1419,4271,633,1795,143,3834,3300,4831,4747 | cost: 757.8156304989534
task: 1625,1985 | cost: 648.338443999819
task: 3647,4212,2029,4358,2813,1931,2667,1392,2377,211,2840,2948,2843 | cost: 1558.2379894985934
task: 2367,4562,4010,1625,3351,3448,1019,2843,4696,2598,4403,3088,4313,2836,3444 | cost: 2451.652372499666
task: 4831 | cost: 3.2944484992185608
task: 4369 | cost: 230.54055250031524
task: 2328,2722,598,4453,1647,4993,2448,4015,1646,5018 | cost: 1014.2675355018582
task: 4676,3751,3540,579,620,1169,156 | cost: 932.9810364979494
task: 2193,3824,2323,3469,2700,3936,3506,3611,3234,2232,4974 | cost: 2352.1456255002704
task: 2415,1285 | cost: 27.143606999743497
task: 5060,1106,957,3375 | cost: 240.59973500334308
task: 3548,4098,4470,2336,4927,4873 | cost: 625.0381849968107
task: 2954,1855,3417 | cost: 139.66728550076368
task: 2712,2395,2384,5030,1326 | cost: 191.73688749651774
task: 3992,641,4185 | cost: 156.53740299967467
task: 3340,2090,2394,4103,4719,4895,1276 | cost: 324.4769640004961
task: 3042 | cost: 1.5421790012624115
task: 1856,4689,2116 | cost: 146.1421700005303
task: 2557,3297,1171 | cost: 117.7584620018024
task: 2979,1258,2717,2520,958,4458,2704,2330,1476,24,4393,4529,2465,4875,5117 | cost: 1707.4537695007166
task: 642,3125,215,2099,3568,2852,2794,3352,4039,2314,3671 | cost: 1252.6342830024078
task: 2088,3378,73,2084 | cost: 349.78588450030657
task: 4789,1408,2996,1920,2050,2900,3626,2384,3170,1046,1893 | cost: 1994.1913050024596
task: 930 | cost: 135.26163950155023
task: 979,4585,3545,196,4334,2508,1001,3876,4079,3500,4763,3705,4444,4056,4632 | cost: 1573.7371360010002
task: 2046,2352,1406,4998,3109,2591,2945,3534,1934,4385,2390,5093,3840,3041 | cost: 1289.8002135007118
task: 4918,3844,1575,3864,4270,2347,2449,5070,4029,2684,4793,3253 | cost: 1178.1068650016095
task: 2864,467,34,3945,4435 | cost: 239.08155249955598
task: 1266,2074,4160,2428,3605,1003,3522,3086,5113 | cost: 963.6661974982417
task: 3781,2517,3973,2354,4802 | cost: 397.85047999976086
task: 2425 | cost: 73.04511149777682
task: 4237,164,4177 | cost: 829.3973089967039
task: 4215,4389,2217,4822,140,51,4777,4326,1752,4866,4016 | cost: 1446.3262370009033
task: 2199,4278,4371,3883,3211,560,1073,5010,2472,4287,4592 | cost: 540.6308435012761
task: 1986,4785,271,3425,4372,2600 | cost: 935.429679499066
task: 2739,2819,1118,3202 | cost: 763.4371074964292
task: 2559,2964,1041,4876,4430,2208,2970,4007,3465,1720,948,2648 | cost: 1089.5801959995879
task: 2445 | cost: 2.4641095005790703
task: 2178,4286,4102,657,2078,4239 | cost: 188.50555550307035
task: 4294,4370,4054,2388,4832,3062,2944,1890,1778,2376 | cost: 1863.7481679979828
task: 2050,1315,4864,573,3371,3720,2343 | cost: 304.60420549934497
task: 1454,2656,4276,2376,4987,4934,1368,2796,4458,4768 | cost: 722.7688544990087
task: 2179,2094,3448,2932,3186,3342,3165,3672,4777,2597,993 | cost: 1069.3653839989565
task: 3721,2379,4504,4346,4422,3699,4074,3290,1746 | cost: 662.6885204968858
task: 3222,4054,3889,4027,4607,2653,3480,440,4557,2394,2816,2948,2472,4257,2771 | cost: 1356.564036999771
task: 1237,3352,3647,2400,2433,2659,929,945 | cost: 2704.040235999855
task: 4748,3052,4381,994,1566,4559 | cost: 806.3742769991222
task: 3159,2267,1471,4178,5101,4904,2987,54,2474,4984,4303,869,3916,1442,4861 | cost: 2277.6873509974394
task: 4868,2366,2017,1960,3999,4083,4716,4949,1695,3605,3999,2369 | cost: 1019.7686064966547
task: 3047,3277,2605,657,4924,3090,3093,4964,3535,1862,2623,2221,4485 | cost: 2598.713762497937
task: 1115,4828,1070,649,2365,2784 | cost: 445.4984494987002
