task: 2178,2787 | cost: 32.4196390000111
task: 1050,3112,2305,5,3315,663,2805,2939,5024,3626,3708,1271 | cost: 913.560511000469
task: 5036,3913,565,1005 | cost: 553.4967745006725
task: 3935,4868,1153,4172,2563,3305,4070,4301,3343,1017,4044,3490,4939 | cost: 998.0692724993787
task: 490,730,1347,1431,4377,1920,3555,4378,1845,1759,2359,4414 | cost: 989.194817500902
task: 2762,4387,3117,4683,3989,4152,3518,3641,3810 | cost: 174.99331299950427
task: 4858,4611,4071,4299 | cost: 170.7776899993405
task: 2961,3107,3487,1866 | cost: 237.4512769993089
task: 1867,2848,4416,2820,4076,4113,1367,4345,2958,4763,3888,3664 | cost: 832.607862000259
task: 868,2858,3179,2573,199,3874,4437,2426,829,3910 | cost: 1454.9829899997349
task: 4153,3059,1321,2436,4482,3569 | cost: 439.5560815000863
task: 3590,4582,3372,3490,1916,4660,1858 | cost: 532.8775889993267
task: 4788,4992,657,3948,3416,2083,1579,5081,2116 | cost: 889.5721190001495
task: 4303 | cost: 376.13090299964824
task: 580,1827,4884,2966,3408,4155,2041,1635,4169,3543,4369 | cost: 888.8900810006817
task: 1029,4053,3198,2260,726,4251,2693,3320,2535,4467,4424,3496 | cost: 1235.0007774994083
task: 3273,4540,2051,3754,2650,4491,2763,3205,4955,4299,2852,3677 | cost: 369.7247399995831
task: 1498,156 | cost: 132.87651950031432
task: 2851,2211,4759,1399,3205,569,598,4773,4578,1729,2274,1522,4957,935 | cost: 802.3515144996054
task: 3608,1516,3833,2390,3668 | cost: 181.41851149994181
task: 4213,954,3804,1415,2582,632 | cost: 267.88018600018404
task: 1476,3633,3331,1814 | cost: 175.7650450008441
task: 2810,4451,5043,665,4490,2719,4,1471,4981,1567,2346,555 | cost: 1458.7473729989142
task: 1939,3900 | cost: 40.99709050024103
task: 3413,3951,1803,4508,3032 | cost: 497.61606300035055
task: 4227 | cost: 1.0618035012157634
task: 1442,3414,1532,661,4348,2923,3503,4756 | cost: 295.07414549971145
task: 4548,870,645,1247,3786 | cost: 496.4298505001352
task: 2697,3641,4622,3884,5045,682,4866,2506,4635,5008,2027,214,3234,2016,3153 | cost: 902.5530954995702
task: 2958,1165,2218,4539,589,4965,143,2079 | cost: 808.2140894994154
task: 3306,4811,2589,5095,3686,3554,4489,3619,4574,5051,4274,1445,4726 | cost: 792.1790515001703
task: 2845,3952,303,4190,1920 | cost: 1928.2818519996
task: 3493,3006,980,1986,1450,2498,4893,3443,4934,2515,1497,2990,3513,3936 | cost: 940.7040144997154
task: 4313,2028 | cost: 267.21710299989354
task: 3685,2808,4962,3589,905,3753,932,2708,588,3539,2308,1852,2941,4322,965 | cost: 1638.6800194995885
task: 2698,10,95,3682,4557,3792,3936,2285,2029,152,4163,4583,4559,3750 | cost: 1103.9865394996013
task: 1495,3194,4526,898,3680,3731,2999,3048,4717,757,2323 | cost: 840.9055000001899
task: 4330,4428,1886,3434,1889,1794,1365,4627,1031,3782,4725 | cost: 1174.1478305002602
task: 3406,4542,3941,840 | cost: 187.42900550023478
task: 4250,642,989,3089,4895,3266,1391,4110,1581 | cost: 2138.9141560002827
task: 5122,3898,369,2722,4570,4294,4564,1669,4008,1064,3166,3804 | cost: 442.292866500793
task: 3552,3150 | cost: 165.07242650095577
task: 4198,3308,3883,886,4535,2003,1353,2773,8 | cost: 538.1015050006681
task: 2115,4185 | cost: 48.01081949972286
task: 3528,2432,2997,1426,3070,2799,2002,3378,635,1426 | cost: 650.4893439987427
task: 3447,3645 | cost: 447.4975879993508
task: 4631,4169,4402,1616,3091,2926 | cost: 587.1198035010821
task: 4852,1964,3654,2920,2984,4545,4710,3805,4198,3618,3425,3885,2802,4986,4327 | cost: 974.0893689995573
task: 1840,4750,2548 | cost: 306.7744455001957
task: 1490,4409,3511,5128,1155,2500 | cost: 888.2756839993817
task: 2729,4409,3879,2517,4969,3914,1647,517,4299,4234,5026,2742 | cost: 1619.059083499451
task: 2205,2343,1214 | cost: 340.55158350020065
task: 2467,4332,2830,2633,4247,3058,714,4894,1199,2565,3156,3072 | cost: 626.0878100001719
task: 1672,1804 | cost: 78.10501299991301
task: 2930,2663,3676,3383,2890 | cost: 170.59688799963624
task: 4605,3452,4631,2754,5035,5102,4311,3575,2303,1555,2614,4776,2770,3853,1164 | cost: 1934.7342345008656
task: 669,2811,3363,745,5066,655,5068,1714,3959,1836,3136,3626,4384,4284,4130 | cost: 1652.4880465003662
task: 2933,1350,570,4286,3568,4711,2938,3691,3462,5016,4380,4752,4811,1931,2674 | cost: 1335.5252490009661
task: 3224,3838,702,72,3438,3568,1694,3889,1329 | cost: 1667.05029249988
task: 650,2037,750,3590,3023,3993,3333,4474,2900,1639,4479,53 | cost: 1636.4644575005514
task: 4213,4409,4037,2463,2966,4887,3622,4072 | cost: 570.2184335004858
task: 3620,4463,2694,4485,1601,4010,143,3028,551,1586,3041,2304 | cost: 676.8937024999104
task: 3196,3345,2828,4664,100,1059,1771 | cost: 1385.1561970004695
task: 3201,808,1979,3361 | cost: 40.28321900023002
task: 4248,1537,3430,670,4554,5100,3066,1127,1012,2709,3242,1728,4664 | cost: 1468.2124045002638
task: 4502,3073,3383,2408,3782,3104,3533,4870,3837,3998,2154,3026,2135,2775 | cost: 638.5317000003852
task: 4299,1762,115,1052,3283,2635,2660,4746,4194,179,1077,1778,2976,2919 | cost: 1363.2311339997614
task: 1557,4626,2048,4181,2872,3332 | cost: 599.750739999763
task: 1692,4947,1228,2408,4209 | cost: 292.684544999247
task: 1868,2905,1500,965,2217,1898,2067,3975,2463,2849,2307,3713,4528 | cost: 362.5777355000537
task: 3677,3709,556,3453,2133,2054 | cost: 385.30633600021247
task: 2652,3840,3789,4602,2912,3163,5080,1193,4818 | cost: 263.48782099921664
task: 4698,317,4035 | cost: 286.8245059999026
task: 1687,3718,4523,3362,2466 | cost: 286.42110850069
task: 1876,5042,2227,2040,2540,1003,4339,5017,2207,4430,5130,1786,2152,2922 | cost: 1038.5240390005492
task: 3736,1156,4919,868,2285,4357,5121,985,5074,4288,883,1476,4304 | cost: 2987.902972498887
task: 1296,1553,3660,955,3785,4888,1921,1078,256,4929,2372 | cost: 537.5359515001037
task: 424,4439,1384,4658 | cost: 1676.5094490010597
task: 3000,2210,1831,3376,1218,4792,5022,3967 | cost: 387.5772834999225
task: 1872,185,1114,4928,2736,3557,1727,1260,2279 | cost: 729.8402710002847
task: 3492,1931,3576,1420,3299,3912,4681,1602,1697,3522,1677,4836,3167,3461,3790 | cost: 929.1486464990157
task: 4235,3068,1493,4767,3826,3435,5102,5109,2257,1509,3926,3820,4439,1493 | cost: 482.64171549999446
task: 2593,1766,5103,1228,2518,2415,1685,3536,3498,3232,4399,2389 | cost: 316.0868999993909
task: 485,3135,2829,2487,1503,2738 | cost: 157.28284450051433
task: 615,4129,2646,4771,3699,1979,574,4602,4863,2630,4369,3133 | cost: 1269.3794639999396
task: 3743,2960,4301 | cost: 323.63394500043796
task: 3785,3990,1369,5089,2654,4675,3705,4973,5135,4811,1944,677,1393,820 | cost: 990.2787529990746
task: 2612 | cost: 855.9947265002847
task: 4946,2389,3005,2116,2478,3688,3822,497,2453,3094,4016,4076 | cost: 482.5644824995834
task: 4879,1928,318,2008,4008,4826,2769 | cost: 343.6003155002254
task: 4054,4877,4406 | cost: 98.82054249919747
task: 3828,2675,2423 | cost: 121.26651700054936
task: 710,4428 | cost: 766.1733780005306
task: 2399,1923,2942,4326,2359,4191,4955,3650,4555,3100 | cost: 833.3611044999998
task: 2635,4869,3852,1424,2091,1262,2221,2304,3423 | cost: 1050.2685424989977
task: 5111,2305,2057,2414,2132,1934,3746,1516,4105,2359,3503,1105,4396 | cost: 608.1132404997334
task: 687,3262,2150,497 | cost: 1806.9388934991366
task: 2528,1419,4312 | cost: 249.07872799940378
task: 4344,2746,1878,2867,3444,2372,4779,3458,3479,2669,3971 | cost: 1120.0571740000669
task: 4881,829,4244,2049,117,2276,3734 | cost: 1788.338590999956
task: 5072,2539,2939,1693,8,3599,2621,4931,4631,4377,2603 | cost: 924.9307165000573
task: 3842,4294,2954,2687,1805,2874,95,54,4353,4205,27,3357,4397,1066 | cost: 2555.772059999981
task: 3759,3443,3193,3287,2645,1498,3719,3465,2776,3293,3393 | cost: 1463.8879964995795
task: 4629,3136,3916,4401,3250,1418,1650,1788,4144,2684,3980,1730 | cost: 800.4451670012713
task: 4502 | cost: 7.322665500396397
task: 3683 | cost: 58.813964500586735
task: 4815,2026,4732,4156,3257 | cost: 491.20309150112007
task: 4320,1189,4583,1932 | cost: 531.6736394997861
task: 1544,3592,1596 | cost: 831.113972500134
task: 4686,4161,2394,54,1646,1434,2846,4375,3017,3794 | cost: 352.07123499912996
task: 3559 | cost: 17.392697999639495
task: 4779,3707,4465,1068,2737,4077,1448,2884,4363,3142,4740,4861 | cost: 417.29822200068156
task: 4799,2598,550,1898,5113,4689,4780,3869,4174,2315,4635,4246 | cost: 827.8641470005823
task: 3843,2374,1063,3083,987,2014,1280,4376,2352,1130,2261,2573,2214,1605 | cost: 976.0356705010054
task: 3279,4035,4722,3119,591,1439,1886,4331,2165,883,1911,4412,4493 | cost: 1282.2120469991205
task: 5101,1829,4594,2246,3196,4721,1582,3799 | cost: 823.7593184994694
task: 2450,2700,2646,3671,4753,1419,3470,2327,1652,3105 | cost: 534.0234069999497
task: 4875,3935,3453,3563,1859,3778,5026,1150,1860,3202,4688,3887,1189 | cost: 756.306178000159
task: 1022,4180,4865,3657,4838,650,1637,1453,2658 | cost: 917.8995709989977
task: 2641,3703,2618,4821,2317,4364,1084,1783,2345,3445,5130,2007 | cost: 947.7483464988836
task: 2598,2226,3876,2069,1553,2675,4709 | cost: 277.39942250082095
task: 2177,4020,4596,4745,1335,1863,2320,2092,3551,4221,4759,2049,4678 | cost: 705.2043934991161
task: 4102 | cost: 2.4027734998526284
task: 536 | cost: 12.133812499996566
task: 3561,3469,1661,2511,3624,2976 | cost: 322.63764449999144
task: 2451,2171,4918,2642,3730,3903,2632,5076,1538,4928,3626,4873,2454 | cost: 509.69020599950454
task: 4702,4570,4926,1317,2924,4628 | cost: 90.88550749947899
task: 51,3080,3962,3125,2199,3328,2946,1945,2393 | cost: 495.51227600022685
task: 4517,4300,1968,3567,2917,1249,3120,2765,1894,4475,3979,2362,2102,490,2857 | cost: 754.9953145007748
task: 2213,2517,3688,3681,2125,3225,1630,3580,588 | cost: 234.0901630004737
task: 3617,3553,3604,1405,599,599,98,4471,2666,456,4475,4925,3720,4700,3245 | cost: 905.8494725004493
task: 3457,1946,2830,3698,3924,667,2878,4996,4237,3532,4495,1799,2111 | cost: 744.6986345003097
task: 4317,670,4,909,2924,3192,2866,3556,3672,2312,927,3808,2910 | cost: 1967.783314999906
task: 4469,4376,2778 | cost: 341.1760310009413
task: 2282,2265,3161,4572,3599,2826,588,2142,2126,5026,1856,3161,3654,3795,1306 | cost: 615.3741565003656
task: 2890,1885,3424,1102,1622,3211,3302,4634 | cost: 309.8762585004806
task: 4761,3038,479,2573,2901,3030,4944,2780,730,2869,5109,1259,4052 | cost: 666.4805635000448
task: 3206,2566,4518,2839,1392,2600,3414,4541,637,1119,3091,1437,3110,3897 | cost: 950.4832860002352
task: 4407,3917,5101,2729,2732,2924,4455,4319,264,2396,3154,1717 | cost: 1170.3919560004579
task: 2093,1078,4309,3662,4117 | cost: 642.2863574998701
task: 5013,2079,4221,51,1074 | cost: 562.4733679997007
task: 990,3364 | cost: 426.39360850080266
task: 2731,4216,4061,537,4729,2323,5002,3599,4132,3582,22,2677 | cost: 1559.9660225007028
task: 4238,4992,4790,2718,1786,2256,1168,2711,1837,4940,4742,4906 | cost: 921.8067924994102
task: 2886,41 | cost: 693.4964724987367
task: 4575,2766 | cost: 34.54150249945087
task: 851,4704,2586,4881,2973,4673,3207,2622 | cost: 211.29823600040254
task: 4324,249,4287,5132,3963,4058,5106,1685,2739,4648,3219,593,4771,3882 | cost: 1259.858037500635
task: 4462,2420,3378,4398,3997,209,2682,946,3022,1819,4284 | cost: 1795.502617999773
task: 644,4220,2081,4739,1048,2825,3209,2204,4169,2900,3252,1353 | cost: 394.87205099976563
task: 2623,4489,51 | cost: 392.7874035007335
task: 4084,356,675,2597,4450 | cost: 283.9946410003904
task: 5095,3572,1406,239,3199 | cost: 450.90228199933335
task: 97,3083,2842,4908,2603,2561 | cost: 573.4318525010167
task: 2188,3402,4135,4584,2703,2982,2366,3760,3468,4202,3566,3035,2928 | cost: 1174.176835000253
task: 3654,607,2604,3853,3249,3143,5030,2522,3917 | cost: 245.65472749873152
task: 177,689,5026 | cost: 1832.7235535007276
task: 5044,3286,2827,4903,2281,3703,1002,3072,1332,2914,2991 | cost: 625.5366294999476
task: 2096 | cost: 12.328895500104409
task: 3705,3708,3513,2607,5046,72,167,3254,3660,2001,104,1492,4817,2867,1190 | cost: 2922.1455014994717
task: 2117,4539,3757,1320,133,2521 | cost: 685.0994014994285
task: 1548,665,672,1764,678,1781,5027,4605,2989,3586,956,2619,4901,2131,160 | cost: 1814.6184439992794
task: 4019,5029,2706,3283,1035,651,1087,148,3502,4158 | cost: 636.8592120006724
task: 95,5091,4263,3592,4849,2287,3888,3245,684,2672,2154,3142,4959,4802,2535 | cost: 514.0190635002
task: 4175,3619,5092,2384,1280,4366,1828,3263,948,1272,2382 | cost: 891.6364110000359
task: 3450,5026,3641 | cost: 258.22623550084245
task: 4761 | cost: 35.14664249996713
task: 5106,424,3572,2364,1499,3558,2539,1225,2770,2449,1921,1058,1706,267,4031 | cost: 643.4691320009733
task: 2999,3122,109,251 | cost: 883.3442444993125
task: 5132,3082,2038 | cost: 21.12967850007408
task: 4929 | cost: 2.41093800013914
task: 2271,937,3340,1962,2977,2552,3471,1164,4392,3812,4469 | cost: 882.4138750005659
task: 2767 | cost: 1.6599105001660064
task: 3519,3987,1252,2697,4911,3065,3434,4526,1070,3295,3437,1743 | cost: 1323.0596840003273
task: 4500,3968,594,5113,2756,4358,3096,3945,1449,2711,4873,2612 | cost: 2115.9865350000473
task: 861,4261,1352,855,1491,3088,3346,3088,3178 | cost: 490.6027284996526
task: 5060,745,3319,3656 | cost: 270.2513654994618
task: 4086,4770,3104,3265,2298,4781 | cost: 79.82542050012853
task: 4731,3058,3051,1036 | cost: 344.7276300003068
task: 4223,3823,1118,4338 | cost: 386.50324100035505
task: 3871,1288,4559,5121,1940,1787,2819,3955,4343,4516,3609,2922,1604 | cost: 960.8574320000116
task: 3733,2714,3455,1519,5060,5096,4507,2616,1918,2407,2713,3085,2735,1080 | cost: 1273.2168860002275
task: 4758,594,2307,472,4959,4566 | cost: 489.4646515003842
task: 2249,3899,3787,1750,1087,885,4851,4043,5126,4611,3322,1589,2989,4826 | cost: 1818.6498844997914
task: 2950,1047,2124,4722,2820,4486,3234,3539,2580,3467,3315 | cost: 699.0916770000695
task: 3519,3407,4130,4579,3820,911,850,3016,3300,2102 | cost: 812.6104250004573
task: 4092,1720,3186,2478,4148,3552 | cost: 508.3111835001546
task: 4374,3153,4400,3844,1521,2628,1802,3083,3555,856,584,2730,3277,1763,4949 | cost: 2047.6285124996139
task: 378,2509,3257 | cost: 491.26196700035507
task: 1958,1152,444,2319,1854,109,945,3037 | cost: 895.8340039998802
task: 2195,3761,4482,1279,2938,4439,4105,4877 | cost: 271.3482919998569
task: 4431 | cost: 79.50926050034468
task: 4336,4495,4164,4157,3024,4274,1631,3729,3125,2378,2224,4024,4905,5013,3121 | cost: 674.7032244993534
task: 658,913,1052,1534,4365,4685,4395,1760,2640,1172 | cost: 1061.8532044991298
task: 5063,2854,3009,4589,3179,3740,3242,3592,2372,1108,3854,4902 | cost: 874.4679865003491
task: 4314,4245,3061,1607,4934,2537,3351,3861,490,3090,3121,3919 | cost: 459.80578450053144
task: 1596,3257,2158,3917,2650,2992,2622,2354,644,3723,1506 | cost: 627.508465999199
task: 154,3229,1081,2266,1014,2348,2054 | cost: 303.10807549903984
task: 1897,4192,3924,4701 | cost: 96.01245900012145
task: 4972,3953,3591,4610,4283,4665,3969,3462,378,5047,733,1070,4930,5000 | cost: 2645.178136499453
task: 1157,3752,2911 | cost: 97.61863450057717
task: 2846,2767 | cost: 18.784975999551534
task: 2930,4305,4001,95,3606,4691,2798,5124,209,3280,2456 | cost: 456.80669599914836
task: 3405,2925,1973,4066,3463,5019,931,3901,3532,3258,5131,3026,4634,1540 | cost: 1249.8541909999403
task: 2782,3541,2466,4793,4671,936,1462,784,3900,5115,4895 | cost: 1257.8563920005763
task: 2689,3031,1540,1553,2753,4308,3788,2534,3908,3561,1764,4315,4398,1631,3242 | cost: 833.601257000737
task: 1533,2537,4133,1490,2306,2824,820 | cost: 598.0457519999618
task: 1688 | cost: 6.5205065002373885
task: 1013,3141,4239,4858,947 | cost: 1761.2066960000448
task: 2718,4266,3770 | cost: 94.66601550138876
task: 4226,2368,2132,3367,3887,3305,1915,1741,4353,1780,5064,3603,4583,3377,3814 | cost: 1304.96940500052
task: 31,3351,4057,4998,4913 | cost: 1333.2706265000525
task: 3709,1590,736,4324,1600,3326,568,2814,4911 | cost: 1556.579970000712
task: 5126,2539,4260,3873,3862,4781,1866,3532 | cost: 190.29096600024786
task: 3344,4540,1411,3594,4593,2442,3020 | cost: 99.87336450012663
task: 4585,1717,4067,1840,2951,1860,1895,620,2653,1424,3067 | cost: 1496.4072969996778
task: 4305,2484,3882,2656,1497,1493,4484,3941,4594 | cost: 372.1197195000059
task: 4505,3819 | cost: 53.2575450006334
task: 4636,965,2740,3446,4081,2738,3188,3792,4994 | cost: 345.8842130003177
task: 1872,4536,4532,4509,691,4226,587,4954,880,3035 | cost: 1317.373222000242
task: 2498,5027,4922 | cost: 43.97233700092329
task: 160,141,520,955,3474,2140,2486,4441,2947,2463,4741,4537 | cost: 1720.1410164998379
task: 2956,3456,4058,4653,665,4928,1700,4897 | cost: 400.6250510001337
task: 5086,1453,3089,1770,2026,3296,109,5012,2101,3092 | cost: 935.0209224994614
task: 3088,3532,3814,232,3750,3221 | cost: 184.383298499597
task: 839 | cost: 15.97623650013702
task: 3108,3129,163,2705,1799,208,1905,4532,4725,3930,5110,4958,2026,165,4850 | cost: 1058.1636934994094
task: 1614,4628,2857,1789,2275,3359,3125,3628,2447,4749 | cost: 552.0478645003095
task: 5,1951,3502,4492,2277,4235,4769,4734 | cost: 691.7751780010803
task: 4924,39 | cost: 1660.95862650036
task: 3079 | cost: 1.4847544998701778
task: 1115,1430 | cost: 158.42786400025943
task: 4485,3028,3749,2414,5111,5026,2324,1007,4226,3496,75,5030,651 | cost: 1772.485075500299
task: 2541 | cost: 2.018739500272204
task: 4829,3933,2094,4387,3936,3855,4588,3187,5013,3687,3134,4467,1151,579 | cost: 831.9705764997707
task: 1576,4229,4289,1297,2928,5112,1831 | cost: 789.2284779991314
task: 2461,1520,3603,4521,3222 | cost: 302.87902649979515
task: 1860,1644 | cost: 627.65242650039
task: 2736,5029,4246,1067,2686,1581 | cost: 987.3079344997677
task: 1069 | cost: 8.640832000310184
task: 2268,5014,4978,561,2623,3705,966,2886,4808,1674,1934,3472,3994 | cost: 1432.354511000085
task: 5016,3592,4991,964,5057,4184,2634,2018,1124,3371,3008 | cost: 828.3511654990434
task: 2967,475 | cost: 13.233738000963058
task: 4063,2749,7,999,3832,5048,3374,4825,207,1248,2806,3374,971 | cost: 577.2567750000235
task: 3912,102,3474,3394,4381,4685,4914,1518,1893,2165,1810,514,3873 | cost: 326.2634059992706
task: 3806,2207,824,4243,4876,3327 | cost: 71.02461549948202
task: 2716 | cost: 21.882128999095585
task: 3042,2319,687 | cost: 916.9828964995759
task: 3148,4932,3822,2161,2114,4745,3726,2566,1988,2976,3895,4438 | cost: 320.00234550014284
task: 2038,1041,2799,3416,3824,3572,4612,873,2571,4570,683 | cost: 1038.3236524994572
task: 5051,3825,4652,2532,5009,3350,4044,5012 | cost: 319.7322494997934
task: 988,653,1928,97,5078,1083,1530 | cost: 568.0125954995674
task: 1373,4391,71,483,4232 | cost: 1306.8198434993974
task: 4946,4207,4828 | cost: 85.18172850017436
task: 3752,2849,2459,281,2274,3437,4718,638 | cost: 334.3400610001481
task: 2361,4258,4865,3886,4972,1398,4510,4861,2630,2163,3048,1418,1994,4874 | cost: 959.770763999586
task: 3658,4231,2202,220,4301,4734 | cost: 298.1838649993733
task: 3692,1219,4702,1632,3095 | cost: 334.7335430007661
task: 3280,3431,4812,1282,1449,2489,3909 | cost: 453.1651019997298
task: 2697,167,4001,4953,2059,190 | cost: 871.2125759993796
task: 3906,2505,3204,4641 | cost: 49.39293050028937
task: 2775,4199,2873,571,1930,3823,2704,4184,1793 | cost: 452.3469940004361
task: 4442,2555,5050 | cost: 150.70839099917066
task: 5003,295,2035,3831,3390,249,4847,4253,5118,4452,3452,4382 | cost: 514.6901569996771
task: 87,1157 | cost: 246.66610149961343
task: 5007,2155,3635,1391,4055,3289,3885,4468,1312,2745,1770,3936,778,444 | cost: 899.7333074994458
task: 4106,2439,2155,2758,2516,1040,1128,2933 | cost: 847.9476550000982
task: 1438,4447,3085,1574,4271,2853,230,27,4384,4313,790 | cost: 1428.9437590005036
task: 4779 | cost: 1.2399434999679215
task: 3338,4052,2624,4675,3900,3389,2835,4349,3129,3386,4652 | cost: 498.28769650048343
task: 3458,4713,3757,3834,1348,4722,1902 | cost: 269.3617320001067
task: 4569,1790,1054,4209 | cost: 132.31244100006734
task: 2197,4800,1919,2270,3766,551,4303,3432,4266,3220,1691,3532,1813,3596,2553 | cost: 809.0339649997986
task: 1248,4256,4890,803,1780,3827,2773,4928,947,1528,1048 | cost: 936.4962279996689
task: 4368,3493,2495,3592,4513,238,2709,3911 | cost: 356.52951800057053
task: 2267,3881,3657,3398,4900,4769,3194,2389,3588,3307,4621,4917,4317 | cost: 409.8264600006587
task: 563,4155,2272,2030,3083,4849,1307,1206,3986,2737,5110,3790,3868,2927 | cost: 588.697135500297
task: 839 | cost: 15.762864500175056
task: 4460 | cost: 116.50757450024685
task: 4920,126,97,4497,2790,3875,3649,4076,1248,642,3635,2306 | cost: 523.7772655000299
task: 3980,3212,3370,581,4351,4571,4337,2304,2645 | cost: 516.4837679994889
task: 664,4296,4234,2287,3278,3071,4099,3811,2557,588,948,2110,2261,4442 | cost: 1650.5624934998195
task: 2528,4568,4858,2519,2789,1680,1983 | cost: 84.06794749953406
task: 5011,2686,3932,4821,969,1453,4527,2264,4585,2139,4091,2885,2737 | cost: 961.3714844999777
task: 1740,3844,3151,3573,1080,4546,3790,4289,1910 | cost: 406.2493869996615
task: 1792,3623,4745,3659,3301,2334,2886,4180 | cost: 608.2754360013496
task: 722,4578,3975,3790,4011,849,3129,1942,2381,4563,2815 | cost: 308.158540500699
task: 2498,1609,562,486,3487,116,3212,4589 | cost: 548.8821970002391
task: 3626 | cost: 17.731624999214546
task: 2186,4320,3894,5054,4243,4596,2541,4226,4758,2413,2192,4133,5012,2037 | cost: 1211.9357949995901
task: 4679,1566,2862,1950 | cost: 476.15615249924303
task: 2433,1602,1732,3602,5130 | cost: 1163.8297985000463
task: 5109,1113,513,1886,1570,4669,3477,2742 | cost: 697.4081665002814
task: 92,3745,2613,962,4583,4032,3169,4504,4931,4458,2173,3370,2463,4209,4369 | cost: 1589.5632635001675
task: 3187,2678,3887,3012,670,2474,1441,2009,2401,4477,5105,2770 | cost: 1423.197329499999
task: 1191 | cost: 384.2670950007232
task: 4492,1956,4570,3387,1923,4998,4566,1512,2878,4923,4643,2003,1640 | cost: 540.547597001023
task: 4775,4211,4030,2004,1763,2125,192,3046,2776,3964,3682,1611,3151,4092,2009 | cost: 758.624690999568
task: 2284,2303,2642,4960,4781,1558,4173,3148,2285,1456,2130 | cost: 485.31665750033426
task: 2198,1514,3771,4714,681,1640,2134,1567,4481,1786 | cost: 387.06909849952353
task: 5,4205,3620,2361,4096,3095,3275 | cost: 791.1642319995735
task: 4290 | cost: 51.918028500040236
task: 1351,3971 | cost: 80.43004750015825
task: 3836,4405,533,4694,1324,4628,4438,4633,5109 | cost: 360.41870750068483
task: 3026,4740,1977,2383,3873,2133,3687,2584,5015 | cost: 1022.4779990003299
task: 4953,190,4492,4632,324,3197 | cost: 840.8647355008725
task: 3927,4496,3075,4648,4560,105,1409,2913,4046,4319,681,3792,2723 | cost: 941.8922200002271
task: 594,4709,1515,3532,4514,1721,1534,3699,2952,3713,4733,4601 | cost: 554.3571469997914
task: 2046,3489,3716,2290,3454,2502,4076,5059,1561,167,4132,3818,4391 | cost: 1136.4074749990323
task: 2575,2391,4890,2416,4144,3537,4028,1211,3774,2619,3868 | cost: 948.1427894997978
task: 5076,3228 | cost: 5.341094499272003
task: 213,1405,28,3354 | cost: 250.25498999912088
task: 3447,3649,4210,1765,2363,1445,1261,191,4884 | cost: 1146.7638255007842
task: 4026,993,636,4934,3862,5025,4292,3841,2985 | cost: 885.7261754992578
task: 3178 | cost: 71.3148455006376
task: 302,4438,3151,3533,2596,2843,3451,3118,4749,4285,786 | cost: 686.7740750003577
task: 2409,2042,3307,3962,4870,3606,3364,2620,2875,4119,3631,998,4300,2392,3361 | cost: 1121.8113274990174
task: 3131,4864,443,1553,1758 | cost: 164.71689399986644
task: 143,2818,3061,2478,4059,4373,1784,2442,1812 | cost: 998.3568950001427
task: 3123,676,4981,3796,3617,161,3119,2409 | cost: 901.9439205003437
task: 3583,511,2558,3554,4130,3240 | cost: 394.84374249968823
task: 3601,1822,5069,4379,3974,2960,1905,2783,1278,868,2754 | cost: 895.0512074998187
task: 4892,3105,2886,1530 | cost: 137.5673040001857
task: 2233,1722,5002,1036,3903,3004,3490,3088,3834,2265,4176,4079,3062,1524,2856 | cost: 928.53598649981
task: 4744,5028,2202,3134,3925,1539,4490,2901,1407,2871,3484,4209,4758 | cost: 821.5839149997919
task: 2768,151,3125,1584,2442,4226,2931,1024,2384,3025,968,5068,474,2592 | cost: 1147.027947999959
task: 3840,555,3492,3172,3958,1693,2676,4237,3230,1207,4542 | cost: 533.3250084995598
task: 3415,4830,3362,4830,2061,3681,3567,2172,5102,4422,749,1070,4213,3514 | cost: 1274.043970499406
task: 1833,4628,3581,3443,4002,682,2489,1762,4303 | cost: 1547.8745474993048
task: 3187,1958,4420,1539,5112,2897,53 | cost: 1229.4524955004817
task: 909,4051,972,3289,4176,1578 | cost: 848.3742420003182
task: 3232,3480,2319,758,1443,5039 | cost: 298.51254200002586
task: 4801,676,4636,3922,3220,3219,4473,4571,3219,1169,4783,3983,3794,3062,4380 | cost: 327.18961749924347
task: 3084,4245,680,1339,4851,3539,1172,2462,1397,1949 | cost: 650.4964685000232
task: 4018,2972 | cost: 31.261518499377416
task: 1175,1316 | cost: 364.9273519995404
task: 3325,201,1178,2856 | cost: 170.7918325000719
task: 1959,3018,3661,3977,1192,4533,4987,2889 | cost: 489.9333450002814
task: 2375,4595,795,1829,4499,3299,4371 | cost: 1155.6535495001299
task: 2285,4173,1432,4798,2689,2581,4978,3384,1906,2620,169 | cost: 706.3127900000836
task: 4733,3958,4848,2607,3339,3740,1920,4742,568,1220,1721,3527,2741,4933,1803 | cost: 1546.8698710001263
task: 2237,1908,2832,1616,1455,1707,2092,3252,2666,3995,2928,578,568,3123 | cost: 726.3742755003477
task: 4369,2835,3736,4616,5054,2304,778,3014,1079,3224,3885,642,2248,2129 | cost: 522.2983225012285
task: 3636,583,2105,2270,2623,2627,3709,4115,2627,1062,3221,2576,3421 | cost: 1122.258150999187
task: 4954,5003,2837 | cost: 138.65081499989174
task: 2249,2046,3738,1683,4109,1226 | cost: 80.96278500033804
task: 713,4073,1979 | cost: 133.28075949993945
task: 5033,4767,3108,3628,4837,4429,714,4017,3493 | cost: 264.7237214996494
task: 88,5131,4950,2736,1182,1167,2091,665,3510 | cost: 1078.4124894998968
